277.0,0.0124352,-0.0395387,0.0205507,0.0250529,-0.0149641,0.0513055
278.0,0.0200646,-0.00139169,-0.00233749,0.0479411,-0.0073347,0.0360467
279.0,-0.0180823,-0.0166505,-0.00996688,0.00979413,0.0155535,0.0589349
280.0,0.0200646,-0.0624269,0.0129213,0.0174235,-0.0149641,0.0589349
281.0,0.0124352,-0.0471681,0.0129213,0.0174235,0.00792409,0.0284173
282.0,0.0582116,-0.0242799,0.0281801,0.0174235,0.0155535,-0.00972965
283.0,0.065841,-0.0700562,0.0358095,0.0250529,0.0155535,0.0284173
284.0,0.0505822,-0.0242799,0.0281801,0.00216474,-0.0149641,0.0284173
285.0,0.0429528,-0.0319093,-0.0175963,-0.00546465,0.00792409,0.0741937
286.0,0.0505822,-0.0166505,-0.00233749,0.00216474,0.0231829,0.00552914
287.0,0.0124352,0.00623771,-0.0175963,-0.0207234,0.0155535,-0.00210025
288.0,0.0200646,-0.0395387,-0.00233749,-0.0207234,0.0231829,-0.017359
289.0,0.0582116,-0.0242799,0.0358095,0.00979413,-0.0302229,0.00552914
290.0,0.0505822,-0.0624269,-0.00233749,0.00979413,0.000294695,-0.00972965
291.0,0.0124352,-0.0471681,-0.00996688,0.0174235,0.0308123,0.0207879
292.0,0.0200646,-0.0242799,-0.0404845,0.0174235,-0.0073347,-0.00210025
293.0,0.00480584,-0.0166505,-0.0328551,0.0174235,0.000294695,0.0207879
294.0,0.00480584,-0.0319093,-0.0175963,0.0174235,0.0384417,0.0207879
295.0,0.027694,-0.0395387,-0.00233749,0.0174235,-0.0073347,0.00552914
296.0,0.027694,-0.0166505,0.00529191,0.0326823,0.00792409,0.00552914
297.0,0.0505822,-0.0395387,0.00529191,0.0555705,0.0155535,0.0284173
298.0,0.027694,-0.0242799,-0.00996688,0.0631999,-0.0073347,0.0513055
299.0,0.0200646,0.0214965,-0.0175963,0.0250529,0.0231829,-0.00210025
300.0,-0.010453,-0.0319093,-0.0404845,0.0174235,0.0231829,0.0284173
301.0,0.0200646,-0.00139169,-0.00996688,-0.0207234,0.0155535,0.0284173
302.0,0.0429528,-0.0166505,0.0205507,0.00979413,-0.0073347,0.0131585
303.0,0.0734704,-0.0319093,0.0129213,0.00216474,-0.0073347,0.0436761
304.0,0.0505822,-0.0319093,-0.0328551,0.0403117,0.000294695,0.0131585
305.0,0.027694,-0.0242799,-0.0328551,0.0250529,0.0231829,0.0360467
306.0,0.0429528,-0.0471681,-0.0175963,0.0174235,0.00792409,0.0131585
307.0,0.027694,-0.0700562,-0.00996688,-0.013094,-0.0073347,0.00552914
308.0,0.0505822,-0.0395387,-0.00233749,-0.0283528,0.00792409,0.00552914
309.0,0.0429528,-0.0547975,-0.00233749,0.0250529,-0.0225935,0.0131585
310.0,0.0429528,-0.0471681,-0.00996688,0.00216474,-0.0073347,-0.00210025
311.0,0.0200646,-0.0471681,0.0129213,0.0174235,0.000294695,0.0284173
312.0,0.0505822,-0.0242799,-0.0328551,0.00216474,0.000294695,0.0284173
313.0,0.0124352,-0.00139169,-0.0175963,-0.013094,0.0384417,0.0360467
314.0,0.00480584,-0.0471681,-0.0252257,0.0250529,0.0308123,0.0131585
315.0,0.00480583,-0.00139169,0.0129213,0.0174235,0.0231829,-0.017359
316.0,0.0505822,-0.0166505,0.0129213,0.0403117,-0.0073347,0.00552914
317.0,0.0505822,-0.00139169,0.00529191,0.0479411,-0.0073347,0.0131585
318.0,0.027694,0.00623771,0.0129213,0.0555705,0.00792409,0.0818231
319.0,0.00480584,0.0214965,-0.00996688,0.0326823,0.0689592,0.0665643
320.0,0.0200646,0.00623771,-0.0175963,0.0326823,0.000294695,0.0360467
321.0,0.00480584,-0.00139169,0.0129213,0.0174235,0.0155535,0.0207879
322.0,0.0582116,-0.00139169,0.0281801,0.0174235,-0.0225935,0.0131585
323.0,0.065841,-0.0395387,0.0205507,0.0403117,0.00792409,0.0360467
324.0,0.0200646,-0.0319093,0.0205507,0.0250529,-0.0073347,0.0284173
325.0,0.0505822,0.00623771,0.0129213,0.0403117,0.0308123,0.0284173
326.0,0.0505822,-0.0242799,-0.00996688,0.00979413,0.00792409,0.0436761
327.0,0.0429528,0.00623771,-0.00233749,-0.0359822,0.0231829,0.0360467
328.0,0.0734704,-0.0319093,0.00529191,-0.0359822,0.00792409,-0.00210025
329.0,0.0353234,-0.0166505,0.0281801,-0.00546465,0.000294695,-0.00210025
330.0,0.0582116,-0.0471681,0.00529191,0.0403117,0.0308123,0.0436761
331.0,0.0505822,-0.0547975,0.0129213,-0.00546466,0.0384417,0.00552914
332.0,0.027694,-0.00139169,0.00529191,-0.00546465,0.0384417,0.0131585
333.0,-0.00282355,-0.0395387,-0.0481139,0.00216474,0.0460711,0.00552914
